ID,Season,Phylum,Class,Order,Family,Genus,TrophicSpecies,FunctionalGroup,TrophicGroup,InIntList,Abundance (ind/m3),Biomass (mg C/m3),BodyMass (g),BodySize (mm),GowthRate (mm/day),Zone,Reference_pres,Reference_pres_link,Reference_traits,Reference_traits_link,Observation
353,Autumn,Chordata,Osteichthyes,Gadiformes,Macrouridae,Coelorinchus,Coelorinchus_kayomaru,Fish_Demersal,Fish_BenPel,No,NA,NA,NA,NA,NA,Meseta,Díaz de Astarloa_pers.com.,,,,Lista de sp no publicada provista por Díaz de Astarloa
354,Autumn,Chordata,Actinopterygii,Scorpaeniformes,Psychrolutidae,Cottunculus,Cottunculus_granulosus,Fish_Demersal,Fish_Demersal,No,NA,NA,NA,232,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
355,Autumn,Chordata,Actinopterygii,Gadiformes,Moridae,Guttigadus,Guttigadus_kongi,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,153,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,
356,Autumn,Chordata,Actinopterygii,Scorpaeniformes,Zoarcidae,Iluocoetes,Iluocoetes_fimbriatus,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,356,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,
357,Autumn,Chordata,Actinopterygii,Pleuronectiformes,Achiropsettidae,Mancopsetta,Mancopsetta_maculata,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,350,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,Cousseau&Perrotta_2000,https://www.inidep.edu.ar/wordpress/?page_id=839,
358,Autumn,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,Myxine_australis,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,NA,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,
359,Autumn,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,Myxine_debueni,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,NA,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,
360,Autumn,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,Myxine_sp,Fish_Demersal,Fish_Demersal,No,NA,NA,NA,NA,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,
361,Autumn,Chordata,Actinopterygii,Scorpaeniformes,Psychrolutidae,Psychrolutes,Psychrolutes_marmoratus,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,325,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
362,Autumn,Chordata,Actinopterygii,Gadiformes,Moridae,Salilota,Salilota_australis,Fish_Demersal,Fish_Demersal,Yes,NA,NA,2465,650,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,Bellisio_etal_1979; Cousseau&Perrotta_2000,https://books.google.com.ar/books/about/Peces_marinos_patagónicos.html?id=505BAAAAYAAJ&redir_esc=y; https://www.inidep.edu.ar/wordpress/?page_id=839,
363,Autumn,Chordata,Osteichthyes,Gadiformes,Macrouridae,Coelorinchus,Coelorinchus_fasciatus,Fish_Demersal,Fish_BenPel,Yes,NA,NA,NA,400,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,Cousseau&Perrotta_2000,https://www.inidep.edu.ar/wordpress/?page_id=839,Lista de sp no publicada provista por Díaz de Astarloa
364,Autumn,Chordata,Osteichthyes,Gadiformes,Macrouridae,Coelorinchus,Coelorinchus_marinii,Fish_Demersal,Fish_BenPel,Yes,NA,NA,NA,380,NA,Ta/Me,Delpiani_etal_2020; Díaz de Astarloa_pers.com.,,,,Lista de sp no publicada provista por Díaz de Astarloa
365,NA,NA,NA,NA,NA,NA,Actinopterygii,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
366,NA,NA,NA,NA,NA,NA,Nototheniidae,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
367,NA,NA,NA,NA,NA,NA,Bathyraja,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
368,NA,NA,NA,NA,NA,NA,Macrouridae,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
369,NA,NA,NA,NA,NA,NA,Osteichthyes,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
370,NA,NA,NA,NA,NA,NA,Gadiformes,Fish_Demersal,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
371,Autumn,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,Myxine_affinis,Fish_Demersal,Fish_Demersal,Yes,NA,NA,NA,659,NA,Ta/Me,Delpiani_etal_2020,,Fernholm_1998,,
372,All,Chordata,Actinopterygii,Gadiformes,Gadidae,Micromesistius,Micromesistius_australis,Fish_Pel,Fish_Pel,Yes,NA,NA,700,540,NA,Ta/Me,Zunino&Ichazo_1979,https://aquadocs.org/handle/1834/3126,Bellisio_etal_1979; Cousseau&Perrotta_2000,https://books.google.com.ar/books/about/Peces_marinos_patagónicos.html?id=505BAAAAYAAJ&redir_esc=y; https://www.inidep.edu.ar/wordpress/?page_id=839,
373,NA,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,Sprattus_fuegensis,Fish_Pel,Fish_Pel,Yes,NA,NA,NA,200,NA,Ta/Me,Riccialdelli_pers.com.,,,,
374,Spring,,,,,,Flagellates_medium,Flagellates,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Flagellates; 10-15 µm; preguntar Vivi Alder/Guido Bertola
375,Spring,,,,,,Flagellates_small,Flagellates,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Flagellates; 5-10 µm; autotrophs
376,Spring,Foraminifera,,,,,Foraminifera,Foraminifera,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,
377,Spring,Mollusca,Gastropoda,Anthoathecata,Acteonidae,Acteon,Acteon_biplicatus,Gastropoda,Benthos,No,NA,NA,NA,5.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
378,Spring,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,Admete_magellanica,Gastropoda,Benthos,No,NA,NA,NA,13,NA,Meseta,DiLuca&Zelaya_2019,,,,
379,Spring,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma,Anatoma_conica,Gastropoda,Benthos,No,NA,NA,NA,1.8,NA,Meseta,DiLuca&Zelaya_2019,,,,
380,Spring,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma,Anatoma_euglypta,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
381,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Anomacme,Anomacme_multituberculata,Gastropoda,Benthos,No,NA,NA,NA,4.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
382,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Antistreptus,Antistreptus_magellanicus,Gastropoda,Benthos,No,NA,NA,NA,5,NA,Meseta,DiLuca&Zelaya_2019,,,,
383,Spring,Mollusca,Gastropoda,Seguenziida,Seguenzioidea,Brookula,Brookula_calypso,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
384,Spring,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma_moebiusi,Gastropoda,Benthos,No,NA,NA,NA,16.6,NA,Meseta,DiLuca&Zelaya_2019,,,,
385,Spring,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma_modestulum,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
386,Spring,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Cerithiella,Cerithiella_macroura,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
387,Autumn,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Cerithiella,Cerithiella_sp2,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2016,,,,
388,Autumn,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Cerithiella,Cerithiella_sp3,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2016,,,,
389,Spring,Mollusca,Gastropoda,Caenogastropoda,Cerithiopsidae,Cerithiopsilla,Cerithiopsilla_burdwoodiana,Gastropoda,Benthos,No,NA,NA,NA,5.2,NA,Meseta,DiLuca&Zelaya_2019,,,,
390,Spring,Mollusca,Gastropoda,Caenogastropoda,Cerithiopsidae,Cerithiopsilla,Cerithiopsilla_sp,Gastropoda,Benthos,No,NA,NA,NA,3.8,NA,Meseta,DiLuca&Zelaya_2019,,,,
391,Spring,Mollusca,Gastropoda,Caenogastropoda,Cerithiopsidae,Cerithiopsis,Cerithiopsis_caelatum,Gastropoda,Benthos,No,NA,NA,NA,19,NA,Meseta,DiLuca&Zelaya_2019,,,,
392,Spring,Mollusca,Gastropoda,Caenogastropoda,Epitoniidae,Cirsotrema,Cirsotrema_ctenodentatum,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
393,All,Mollusca,Gastropoda,Caenogastropoda,Epitoniidae,Cirsotrema,Cirsotrema_magellanicum,Gastropoda,Benthos,No,NA,NA,NA,28.2,NA,Meseta,Zelaya&Güller_2017; DiLuca&Zelaya_2019,,,,
394,Spring,Mollusca,Gastropoda,Caenogastropoda,Epitoniidae,Cirsotrema,Cirsotrema_strebeli,Gastropoda,Benthos,No,NA,NA,NA,13.2,NA,Meseta,DiLuca&Zelaya_2019,,,,
395,Spring,Mollusca,Gastropoda,Caenogastropoda,Turritellidae,Colpospirella,Colpospirella_algida,Gastropoda,Benthos,No,NA,NA,NA,6.15,NA,Meseta,DiLuca&Zelaya_2019,,,,
396,Spring,Mollusca,Gastropoda,Cephalaspidea,Diaphanidae,Diaphana,Diaphana_paessleri,Gastropoda,Benthos,No,NA,NA,NA,3.3,NA,Meseta,DiLuca&Zelaya_2019,,,,
397,Spring,Mollusca,Gastropoda,Littorinimorpha,Eatoniellidae,Eatoniella,Eatoniella_denticula,Gastropoda,Benthos,Yes,NA,NA,NA,2.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
398,Spring,Mollusca,Gastropoda,Littorinimorpha,Eatoniellidae,Eatoniella,Eatoniella_occulta,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
399,Spring,Mollusca,Gastropoda,Littorinimorpha,Eatoniellidae,Eatoniella,Eatoniella_strebeli,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
400,Autumn,Mollusca,Gastropoda,Caenogastropoda,Epitoniidae,Epitonium,Epitonium_sp,Gastropoda,Benthos,No,NA,NA,10.9,41,NA,Meseta,Schejter_etal_2016,,,,
401,Spring,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Eumetula,Eumetula_dilecta,Gastropoda,Benthos,No,NA,NA,NA,5.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
402,Spring,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Eumetula,Eumetula_michaelseni,Gastropoda,Benthos,No,NA,NA,NA,4.9,NA,Meseta,DiLuca&Zelaya_2019,,,,
403,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Falsimohnia,Falsimohnia_anderssoni,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
404,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Falsimohnia,Falsimohnia_fulvicans,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
405,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Falsitromina,Falsitromina_simplex,Gastropoda,Benthos,No,NA,NA,0.209,7.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
406,Spring,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Fictonoba,Fictonoba_cymatodes,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
407,Spring,Mollusca,Gastropoda,Neogastropoda,Muricidae,Fuegotrophon,Fuegotrophon_pallidus,Gastropoda,Benthos,Yes,NA,NA,0.236,27.1,NA,Meseta,DiLuca&Zelaya_2019,,,,
408,Spring,Mollusca,Gastropoda,Trochida,Skeneidae,Ganesa,Ganesa_sp,Gastropoda,Benthos,No,NA,NA,NA,2.1,NA,Meseta,DiLuca&Zelaya_2019,,,,
409,Spring,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Leucosyrinx,Leucosyrinx_angusteplicata,Gastropoda,Benthos,Yes,NA,NA,NA,21.3,NA,Meseta,DiLuca&Zelaya_2019,,,,
410,Spring,Mollusca,Gastropoda,Trochida,Skeneidae,Liotella,Liotella_crassicostata,Gastropoda,Benthos,Yes,NA,NA,NA,1.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
411,Spring,Mollusca,Gastropoda,Trochida,Skeneidae,Lodderia,Lodderia_coatsiana,Gastropoda,Benthos,No,NA,NA,0.0484,4,NA,Meseta,DiLuca&Zelaya_2019,,,,
412,Spring,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,Mangelia_michaelseni,Gastropoda,Benthos,Yes,NA,NA,0.362,10,NA,Meseta,DiLuca&Zelaya_2019,,,,
413,Spring,Mollusca,Gastropoda,Trochida,Calliostomatidae,Margarella,Margarella_expansa,Gastropoda,Benthos,Yes,NA,NA,0.264,14.2,NA,Meseta,DiLuca&Zelaya_2019,,,,
414,Spring,Mollusca,Gastropoda,Trochida,Calliostomatidae,Margarella,Margarella_violacea,Gastropoda,Benthos,No,NA,NA,0.509,11,NA,Meseta,DiLuca&Zelaya_2019,,,,
415,Spring,Mollusca,Gastropoda,Neogastropoda,Mathildidae,Mathilda,Mathilda_malvinarum,Gastropoda,Benthos,No,NA,NA,NA,4,NA,Meseta,DiLuca&Zelaya_2019,,,,
416,Spring,Mollusca,Gastropoda,Neogastropoda,Mathildidae,Mathilda,Mathilda_rhigomaches,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
417,Spring,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,Melanella_antarctica,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
418,Spring,Mollusca,Gastropoda,Trochida,Liotiidae,Munditia,Munditia_gaudens,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
419,Spring,Mollusca,Gastropoda,Anthoathecata,Acteonidae,Neactaeonina,Neactaeonina_argentina,Gastropoda,Benthos,No,NA,NA,NA,23.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
420,Spring,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,,Newtoniellidae1,Gastropoda,Benthos,No,NA,NA,NA,3.9,NA,Meseta,DiLuca&Zelaya_2019,,,,
421,Spring,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,,Newtoniellidae2,Gastropoda,Benthos,No,NA,NA,NA,6,NA,Meseta,DiLuca&Zelaya_2019,,,,
422,All,Mollusca,Gastropoda,Neogastropoda,Volutidae,Odontocymbiola,Odontocymbiola_magellanica,Gastropoda,Benthos,Yes,NA,NA,260,160.5,NA,Meseta,Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
423,Spring,Mollusca,Gastropoda,Neogastropoda,Pyramidellidae,Odostomia,Odostomia_sp,Gastropoda,Benthos,Yes,NA,NA,NA,3,NA,Meseta,DiLuca&Zelaya_2019,,,,
424,Spring,Mollusca,Gastropoda,Caenogastropoda,Omalogyridae,Omalogyra,Omalogyra_burdwoodiana,Gastropoda,Benthos,No,NA,NA,NA,1.3,NA,Meseta,DiLuca&Zelaya_2019,,,,
425,Autumn,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,Onoba_algida,Gastropoda,Benthos,Yes,NA,NA,NA,2.91,NA,Meseta,Güller&Zelaya_2017,,,,
426,Spring,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,Onoba_fuegoensis,Gastropoda,Benthos,Yes,NA,NA,NA,3.05,NA,Meseta,DiLuca&Zelaya_2019,,,,
427,Spring,Mollusca,Gastropoda,Caenogastropoda,Orbitestellidae,Orbitestella,Orbitestella_ponderi,Gastropoda,Benthos,No,NA,NA,NA,1.04,NA,Meseta,DiLuca&Zelaya_2019,,,,
428,Spring,Mollusca,Gastropoda,Neogastropoda,Volutomitridae,Paradmete,Paradmete_crymochara,Gastropoda,Benthos,No,NA,NA,NA,22,NA,Meseta,DiLuca&Zelaya_2019,,,,
429,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Pareuthria,Pareuthria_atrata,Gastropoda,Benthos,No,NA,NA,0.509,22,NA,Meseta,DiLuca&Zelaya_2019,,Pastorino_2016,,
430,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Pareuthria,Pareuthria_fuscata,Gastropoda,Benthos,No,NA,NA,3.12,30,NA,Meseta,DiLuca&Zelaya_2019,,Pastorino_2016,,
431,Spring,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Parmaphorella,Parmaphorella_melvilli,Gastropoda,Benthos,Yes,NA,NA,NA,23,NA,Meseta,DiLuca&Zelaya_2019,,,,
432,Spring,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Pellilitorina,Pellilitorina_pellita,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
433,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Proneptunea,Proneptunea_minuta,Gastropoda,Benthos,No,NA,NA,NA,4.7,NA,Meseta,DiLuca&Zelaya_2019,,,,
434,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Prosipho,Prosipho_crassicostatus,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,DiLuca&Zelaya_2019,,,,
435,Spring,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella,Puncturella_conica,Gastropoda,Benthos,Yes,NA,NA,0.0332,16,NA,Meseta,DiLuca&Zelaya_2019,,,,
436,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Savatieria,Savatieria_areolata,Gastropoda,Benthos,No,NA,NA,NA,8.8,NA,Meseta,DiLuca&Pastorino_2018,,,,
437,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Savatieria,Savatieria_chordata,Gastropoda,Benthos,No,NA,NA,NA,6.1,NA,Meseta,DiLuca&Pastorino_2018; DiLuca&Zelaya_2019,,,,
438,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Savatieria,Savatieria_meridionalis,Gastropoda,Benthos,No,NA,NA,NA,4.7,NA,Meseta,DiLuca&Pastorino_2018; DiLuca&Zelaya_2019,,,,
439,Spring,Mollusca,Gastropoda,Lepetellida,Scissurellidae,Scissurella,Scissurella_clathrata,Gastropoda,Benthos,Yes,NA,NA,NA,1.4,NA,Meseta,DiLuca&Zelaya_2019,,,,
440,Spring,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Tectonatica,Tectonatica_impervia,Gastropoda,Benthos,Yes,NA,NA,0.362,18.1,NA,Meseta,DiLuca&Zelaya_2019,,,,
441,Spring,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Thesbia,Thesbia_michaelseni,Gastropoda,Benthos,Yes,NA,NA,NA,10.2,NA,Meseta,DiLuca&Zelaya_2019,,,,
442,Spring,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Toledonia,Toledonia_elata,Gastropoda,Benthos,No,NA,NA,NA,3.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
443,Spring,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Toledonia,Toledonia_perplexa,Gastropoda,Benthos,No,NA,NA,NA,4.1,NA,Meseta,DiLuca&Zelaya_2019,,,,
444,Spring,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Toledonia,Toledonia_sp,Gastropoda,Benthos,No,NA,NA,NA,2.5,NA,Meseta,DiLuca&Zelaya_2019,,,,
445,All,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Trochita,Trochita_pileolus,Gastropoda,Benthos,Yes,NA,NA,NA,20,NA,Meseta,DiLuca&Zelaya_2019; Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
446,Autumn,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Trochita,Trochita_pileus,Gastropoda,Benthos,Yes,NA,NA,0.623,19.9,NA,Meseta,Teso&Penchaszadeh_2018; DiLuca&Zelaya_2019; Teso_etal_2019,,,,
447,Spring,Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophon,Trophon_geversianus,Gastropoda,Benthos,Yes,NA,NA,13.5,45,NA,Meseta,DiLuca&Zelaya_2019,,,,
448,Spring,Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophon,Trophon_ohlini,Gastropoda,Benthos,Yes,NA,NA,1.22,16,NA,Meseta,DiLuca&Zelaya_2019,,,,
449,All,Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophon,Trophon_plicatus,Gastropoda,Benthos,Yes,NA,NA,7.92,35.8,NA,Meseta,DiLuca&Zelaya_2019; Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
450,Spring,Mollusca,Gastropoda,Neogastropoda,Pyramidellidae,Turbonilla,Turbonilla_strebeli,Gastropoda,Benthos,No,NA,NA,NA,4.4,NA,Meseta,DiLuca&Zelaya_2019,,,,
451,Spring,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Pareuthria,Pareuthria_venustula,Gastropoda,Benthos,No,NA,NA,NA,25,NA,Meseta,Pastorino_2016,,Pastorino_2016,,
452,Spring,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Toledonia,Toledonia_biplicata,Gastropoda,Benthos,No,NA,NA,NA,4.1,NA,Meseta,DiLuca_etal_2020,,DiLuca_etal_2020,,
453,All,Mollusca,Gastropoda,Neogastropoda,Volutidae,Adelomelon,Adelomelon_ancilla,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
454,Autumn,Mollusca,Gastropoda,Nudibranchia,Dorididae,Austrodoris,Austrodoris_sp,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016,,,,
455,Autumn,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Cerithiella,Cerithiella_sp1,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016,,,,
456,All,Mollusca,Gastropoda,Neogastropoda,Naticidae,Falsilunatia,Falsilunatia_carcellesi,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
457,All,Mollusca,Gastropoda,Neogastropoda,Ranellidae,Fusitriton,Fusitriton_magellanicus,Gastropoda,Benthos,Yes,NA,NA,60,85.5,NA,Ta/Me,Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
458,All,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Microdeuthria,Microdeuthria_michaelseni,Gastropoda,Benthos,No,NA,NA,NA,11,NA,Ta/Me,DiLuca&Zelaya_2019; Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
459,NA,Mollusca,Gastropoda,NA,NA,NA,Buccinidae,Gastropoda,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
460,NA,Mollusca,Gastropoda,Neogastropoda,NA,NA,Neogastropoda,Gastropoda,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
461,NA,Mollusca,Gastropoda,NA,NA,NA,Gastropoda,Gastropoda,,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,
462,Autumn,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Americominella,Americominella_longisetosa,Gastropoda,Benthos,No,NA,NA,NA,15,NA,Talud,Penchaszadeh_etal_2019,,,,
463,Spring,Mollusca,Gastropoda,Neogastropoda,Volutidae,Argeneuthria,Argeneuthria_varicosa,Gastropoda,Benthos,No,NA,NA,NA,15.5,NA,Talud,Pastorino_2016,,Pastorino_2016,,
464,Autumn,Mollusca,Gastropoda,Caenogastropoda,Newtoniellidae,Ataxocerithium,Ataxocerithium_sp,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
465,Autumn,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,Cylichna_sp,Gastropoda,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
466,Autumn,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,,Eulimidae,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
467,Autumn,Mollusca,Gastropoda,Trochida,Calliostomatidae,Falsimargarita,Falsimargarita_sp,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
468,Autumn,Mollusca,Gastropoda,,Lepetidae,Iothia,Iothia_sp,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
469,Autumn,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,Onoba_antleri,Gastropoda,Benthos,Yes,NA,NA,NA,2.6,NA,Talud,Güller&Zelaya_2017,,,,
470,Autumn,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Parabuccinum,Parabuccinum_politum,Gastropoda,Benthos,Yes,NA,NA,NA,21,NA,Talud,Pastorino_2018,,,,
471,Autumn,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Parabuccinum,Parabuccinum_polyspeirum,Gastropoda,Benthos,No,NA,NA,NA,15,NA,Talud,Pastorino_2018,,,,
472,Autumn,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Parabuccinum,Parabuccinum_rauscherti,Gastropoda,Benthos,No,NA,NA,NA,11,NA,Talud,Pastorino_2018,,,,
473,Autumn,Mollusca,Gastropoda,Trochida,Solariellidae,Solariella,Solariella_sp,Gastropoda,Benthos,Yes,NA,NA,0.398,9.9,NA,Talud,Schejter_etal_2016,,,,
474,All,Mollusca,Gastropoda,Neogastropoda,Marginellidae,Volvarina,Volvarina_dozei,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Teso_etal_2019,,,,Info from Sup Info (Teso_etal_2019)
475,NA,Mollusca,Gastropoda,Neogastropoda,Prosiphonidae,Drepanodontus,Drepanodontus_peonza,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Pastorino_2021,,,,
476,NA,Mollusca,Gastropoda,Neogastropoda,Prosiphonidae,Germonea,Germonea_costulosa,Gastropoda,Benthos,No,NA,NA,NA,NA,NA,Talud,Pastorino_2021,,,,
